"Departamento","year_poll","C2CONGLOME","C2NSELV","C2HOGARN","C2P201","w_postpone_goals","w_obey","w_willing_sex","punish_cheating","years_old","education_level","employed","marital_status","sex","factor","peru_violencia_sexual","peru_violencia_psicologica","peru_violencia_fisica","Index"
"Lima",2013,"30418","130","1","1",1,1,1,1,"77",2,"1","2","1","27720.07",NA,NA,NA,1
"Lima",2013,"30594","11","1","2",1,1,0,1,"42",3,"0","1","2","22798.74",NA,NA,NA,0.75
"Lima",2013,"30594","25","1","1",1,0,0,1,"64",2,"1","5","1","27720.07",NA,NA,NA,0.5
"Lima",2013,"29386","149","1","1",0,0,0,0,"47",5,"1","2","1","31680.08",NA,NA,NA,0
"Lima",2013,"30418","1","1","1",1,0,0,0,"63",3,"1","2","1","27720.07",NA,NA,NA,0.25
"Lima",2013,"30418","17","1","2",0,0,0,0,"24",3,"0","1","2","22798.74",NA,NA,NA,0
"Lima",2013,"30418","30","1","1",0,1,0,1,"74",0,"1","3","2","22798.74",NA,NA,NA,0.5
"Lima",2013,"30594","135","1","1",1,0,0,0,"59",3,"1","2","1","27720.07",NA,NA,NA,0.25
"Lima",2013,"30594","54","1","1",1,0,0,0,"44",3,"1","2","2","22798.74",NA,NA,NA,0.25
"Lima",2013,"30594","71","1","1",1,1,1,1,"53",3,"1","6","1","27720.07",NA,NA,NA,1
"Lima",2013,"30594","96","1","1",0,0,0,0,"41",4,"1","2","1","27720.07",NA,NA,NA,0
"Lima",2013,"30594","109","1","1",0,0,0,0,"20",3,"1","1","1","27720.07",NA,NA,NA,0
"Lima",2015,"16610","12","1","2",0,0,0,0,"52",6,"1","2","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"16610","23","1","1",0,0,0,0,"40",6,"1","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"16610","51","1","1",1,0,0,0,"55",4,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"16610","63","1","1",1,0,0,0,"74",5,"0","2","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"16610","91","1","1",1,0,0,0,"47",5,"1","4","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"16610","102","1","1",1,0,0,0,"77",3,"1","2","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"16610","126","1","3",1,0,0,0,"37",3,"1","5","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"16610","139","1","5",0,0,0,0,"30",5,"0","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"16835","47","1","1",1,0,1,0,"53",3,"1","5","1","15875.79",7.65,68.43,30.44,0.5
"Lima",2015,"16835","48","1","1",1,1,1,1,"84",2,"1","2","1","15875.79",7.65,68.43,30.44,1
"Lima",2015,"16835","51","1","2",1,1,1,1,"88",0,"0","2","2","12215.12",7.65,68.43,30.44,1
"Lima",2015,"16835","55","1","2",1,1,0,1,"62",3,"0","2","2","12215.12",7.65,68.43,30.44,0.75
"Lima",2015,"16835","121","1","2",1,0,0,1,"44",3,"1","2","2","12215.12",7.65,68.43,30.44,0.5
"Lima",2015,"16835","127","1","2",1,0,1,1,"30",3,"1","2","2","12215.12",7.65,68.43,30.44,0.75
"Lima",2015,"16835","128","1","1",1,1,1,1,"72",2,"1","2","1","15875.79",7.65,68.43,30.44,1
"Lima",2015,"16835","131","1","2",1,1,1,1,"30",3,"1","2","2","12215.12",7.65,68.43,30.44,1
"Lima",2015,"16835","132","1","2",1,1,1,1,"38",2,"1","2","2","12215.12",7.65,68.43,30.44,1
"Lima",2015,"16835","133","1","3",0,0,1,0,"31",3,"1","1","1","15875.79",7.65,68.43,30.44,0.25
"Lima",2015,"16835","138","1","2",1,1,1,1,"36",2,"0","1","2","12215.12",7.65,68.43,30.44,1
"Lima",2015,"16835","139","1","2",1,0,1,1,"30",3,"1","6","1","15875.79",7.65,68.43,30.44,0.75
"Lima",2015,"23923","7","1","5",1,0,0,1,"31",3,"1","5","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"23923","17","1","4",1,0,0,0,"18",4,"1","6","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"23923","23","1","2",1,1,1,1,"40",0,"1","2","2","25294.14",7.65,68.43,30.44,1
"Lima",2015,"23923","46","1","2",1,0,0,0,"52",3,"0","2","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"23923","57","1","1",0,0,0,0,"50",4,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"23923","86","1","2",0,0,0,1,"34",3,"1","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"23923","97","1","6",1,1,0,1,"22",3,"1","1","1","28496.4",7.65,68.43,30.44,0.75
"Lima",2015,"23923","119","1","1",0,0,1,0,"54",2,"1","5","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"24199","29","1","1",1,0,1,1,"60",2,"1","2","1","32567.31",7.65,68.43,30.44,0.75
"Lima",2015,"24199","35","1","1",1,0,0,1,"37",3,"1","1","1","32567.31",7.65,68.43,30.44,0.5
"Lima",2015,"24199","43","1","4",1,0,1,0,"18",3,"1","1","1","32567.31",7.65,68.43,30.44,0.5
"Lima",2015,"24199","70","1","1",1,1,0,1,"57",2,"1","2","2","28907.58",7.65,68.43,30.44,0.75
"Lima",2015,"24199","76","1","1",1,1,1,1,"25",3,"1","5","2","28907.58",7.65,68.43,30.44,1
"Lima",2015,"24199","84","1","4",1,1,0,0,"34",3,"1","6","1","32567.31",7.65,68.43,30.44,0.5
"Lima",2015,"24199","109","1","1",1,0,1,1,"79",2,"0","2","1","32567.31",7.65,68.43,30.44,0.75
"Lima",2015,"24644","8","1","2",1,1,0,1,"63",0,"0","2","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"24644","27","1","3",0,0,0,0,"21",4,"0","5","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"24644","28","1","1",1,0,0,0,"60",3,"0","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"24644","35","1","2",0,0,0,0,"37",3,"1","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"24644","51","1","1",0,0,0,0,"53",3,"1","1","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"24644","53","1","1",1,0,1,0,"26",3,"1","6","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"24644","60","1","4",0,1,0,1,"24",4,"1","6","1","28496.4",7.65,68.43,30.44,0.5
"Lima",2015,"24644","77","1","5",0,0,0,0,"28",4,"1","1","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"24905","10","1","1",0,1,0,0,"57",3,"1","3","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"24905","26","1","1",0,0,0,0,"81",2,"0","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"19066","11","1","2",1,0,0,0,"57",3,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"19066","42","1","2",0,0,0,0,"35",3,"1","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"19066","55","1","1",0,0,0,0,"36",4,"0","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"19066","85","1","1",1,1,1,1,"63",2,"1","2","1","28496.4",7.65,68.43,30.44,1
"Lima",2015,"19066","100","1","1",1,1,0,1,"46",2,"1","2","1","28496.4",7.65,68.43,30.44,0.75
"Lima",2015,"19066","129","1","1",0,0,0,0,"33",3,"1","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"19066","144","1","2",0,0,0,0,"19",4,"0","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"19066","144","2","1",1,1,0,0,"22",4,"0","1","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"19066","169","1","1",1,0,0,1,"23",4,"1","6","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"19607","3","1","1",1,0,0,0,"32",5,"0","2","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"19607","49","1","2",1,0,0,0,"36",3,"0","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"19607","69","1","1",1,0,0,0,"29",3,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"19607","112","1","3",0,0,0,0,"33",5,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"19607","133","1","2",0,0,0,0,"63",4,"1","2","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"19607","165","1","4",0,0,0,0,"33",3,"1","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"19607","181","1","5",1,0,0,0,"63",2,"0","3","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"19607","192","1","1",1,1,1,1,"64",2,"1","6","1","28496.4",7.65,68.43,30.44,1
"Lima",2015,"20012","11","1","1",0,0,0,0,"78",3,"0","3","1","32567.31",7.65,68.43,30.44,0
"Lima",2015,"20012","25","1","1",0,0,0,0,"26",4,"1","1","1","32567.31",7.65,68.43,30.44,0
"Lima",2015,"20012","63","1","1",0,0,0,0,"80",5,"0","6","2","28907.58",7.65,68.43,30.44,0
"Lima",2015,"20012","81","1","2",1,0,0,1,"72",3,"0","2","1","32567.31",7.65,68.43,30.44,0.5
"Lima",2015,"20012","136","1","1",1,1,1,0,"59",4,"1","3","1","32567.31",7.65,68.43,30.44,0.75
"Lima",2015,"20012","160","1","1",1,1,1,1,"49",4,"1","5","1","32567.31",7.65,68.43,30.44,1
"Lima",2015,"20012","173","1","1",1,1,0,0,"50",5,"1","6","2","28907.58",7.65,68.43,30.44,0.5
"Lima",2015,"20390","7","1","3",1,0,0,0,"42",3,"0","5","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"20390","22","1","5",0,0,0,1,"33",3,"1","6","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"20390","33","1","1",0,0,0,0,"35",3,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"20390","64","1","1",0,0,0,0,"35",3,"1","1","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"20390","67","1","4",1,0,0,0,"23",5,"0","6","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"20390","102","1","1",0,0,0,0,"37",4,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"20390","113","1","2",0,0,0,0,"24",6,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"20390","143","1","3",0,0,0,0,"33",5,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"21059","5","1","2",0,0,1,0,"26",3,"0","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"21059","31","1","1",1,1,0,1,"73",0,"0","2","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"21059","45","1","6",0,1,0,0,"35",5,"1","6","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"21059","47","1","1",1,0,0,1,"68",2,"1","3","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"21059","68","1","2",0,0,0,0,"39",5,"1","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"21059","107","1","2",1,0,0,0,"56",2,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"21059","109","1","2",1,0,0,0,"37",3,"1","1","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"21059","133","1","1",1,0,0,1,"63",2,"1","5","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"21599","10","1","2",1,0,0,0,"52",3,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"21599","24","1","1",0,0,0,0,"29",3,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"21599","50","1","3",1,0,0,0,"38",3,"0","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"21599","63","1","4",0,0,0,0,"28",3,"1","1","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"21599","87","1","2",1,1,0,1,"59",2,"0","2","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"21599","104","1","5",0,0,0,0,"29",5,"1","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"21599","130","1","1",0,0,0,1,"41",3,"1","2","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"21599","143","1","2",1,0,0,1,"45",0,"0","2","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"22101","20","1","8",1,0,0,0,"24",3,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"22101","43","1","1",0,0,0,0,"56",3,"0","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"22101","61","1","4",1,0,0,0,"57",2,"0","3","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"22101","94","1","1",0,0,0,0,"56",3,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"22101","110","1","1",0,0,0,0,"68",2,"1","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"22101","141","1","1",1,0,0,0,"72",3,"1","1","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"22101","156","1","3",0,0,0,0,"34",3,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"22101","183","1","1",0,0,0,0,"26",5,"0","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"22101","183","2","1",0,0,0,0,"42",5,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"22533","1","1","1",0,0,0,1,"32",4,"0","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"22533","17","1","2",1,1,1,1,"66",3,"0","1","2","25294.14",7.65,68.43,30.44,1
"Lima",2015,"22533","38","1","1",1,1,0,1,"60",3,"0","5","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"22533","54","1","2",1,1,0,1,"58",3,"0","2","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"22533","90","1","1",1,1,0,1,"69",3,"1","3","1","28496.4",7.65,68.43,30.44,0.75
"Lima",2015,"22533","107","1","1",1,1,0,1,"49",4,"1","6","1","28496.4",7.65,68.43,30.44,0.75
"Lima",2015,"22533","145","1","2",0,0,0,0,"35",4,"1","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"22533","160","1","2",1,1,0,1,"55",3,"1","1","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"22937","3","1","2",1,1,0,1,"64",2,"0","2","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"22937","13","1","1",1,0,0,0,"34",3,"1","2","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"22937","14","1","2",1,0,0,0,"62",3,"0","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"22937","34","1","2",0,0,0,0,"22",3,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"22937","45","1","2",1,0,0,0,"33",3,"0","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"22937","46","1","2",0,0,0,0,"28",3,"0","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"22937","65","1","1",1,0,0,0,"47",3,"1","2","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"22937","75","1","2",1,0,0,0,"49",3,"1","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"23201","6","1","2",1,0,0,1,"36",4,"1","1","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"23201","15","1","2",0,0,0,0,"42",2,"1","2","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"23201","18","1","1",1,0,0,0,"37",3,"1","1","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"23201","30","1","1",0,0,0,0,"48",3,"1","5","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"23201","35","1","3",0,0,0,0,"33",4,"0","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"23201","37","1","3",0,0,0,0,"38",2,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"23201","45","1","1",1,1,0,0,"42",3,"1","1","1","28496.4",7.65,68.43,30.44,0.5
"Lima",2015,"23201","55","1","7",0,0,0,0,"23",3,"1","2","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"23422","7","1","2",1,1,0,1,"28",4,"1","5","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"23422","34","1","1",1,0,0,1,"82",2,"0","2","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"23422","59","1","2",0,0,0,0,"34",3,"0","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"23422","76","1","1",1,1,0,1,"46",3,"1","2","1","28496.4",7.65,68.43,30.44,0.75
"Lima",2015,"23422","91","1","2",1,0,0,1,"79",3,"0","2","1","28496.4",7.65,68.43,30.44,0.5
"Lima",2015,"23422","92","1","2",0,0,0,1,"22",3,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"23422","115","1","3",0,0,0,0,"19",3,"0","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"23422","127","1","5",0,0,0,0,"22",4,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"23516","25","1","1",1,0,1,1,"55",3,"1","2","1","32567.31",7.65,68.43,30.44,0.75
"Lima",2015,"23516","38","1","2",1,1,1,1,"36",4,"1","2","2","28907.58",7.65,68.43,30.44,1
"Lima",2015,"23516","50","1","1",1,0,0,0,"68",3,"1","2","1","32567.31",7.65,68.43,30.44,0.25
"Lima",2015,"23516","66","1","3",0,0,0,0,"26",5,"1","6","2","28907.58",7.65,68.43,30.44,0
"Lima",2015,"23516","74","1","1",0,0,0,0,"69",5,"0","2","1","32567.31",7.65,68.43,30.44,0
"Lima",2015,"23516","92","1","1",1,1,0,1,"38",4,"1","5","2","28907.58",7.65,68.43,30.44,0.75
"Lima",2015,"23516","158","1","1",0,0,0,0,"33",3,"1","5","2","28907.58",7.65,68.43,30.44,0
"Lima",2015,"29386","163","1","3",1,0,0,1,"25",5,"1","6","1","28496.4",7.65,68.43,30.44,0.5
"Lima",2015,"30418","6","1","2",1,0,0,0,"48",2,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"30418","10","1","2",1,0,0,0,"43",3,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"30418","37","1","1",0,0,0,0,"69",2,"0","3","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"30418","48","1","2",0,1,0,0,"57",2,"1","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"30418","68","1","1",1,1,1,0,"73",2,"1","2","1","28496.4",7.65,68.43,30.44,0.75
"Lima",2015,"30418","78","1","1",1,0,0,0,"51",5,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"30418","99","1","3",0,0,0,0,"21",4,"0","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"30418","111","1","5",0,0,0,0,"23",4,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"30594","12","1","3",1,0,0,0,"26",3,"0","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"30594","38","1","1",1,0,0,0,"65",3,"1","2","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"30594","39","1","2",1,0,0,1,"40",3,"1","2","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"30594","56","1","3",1,0,0,0,"19",5,"0","6","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"30594","83","1","1",1,0,0,1,"70",2,"1","2","1","28496.4",7.65,68.43,30.44,0.5
"Lima",2015,"30594","84","1","2",1,1,0,1,"69",0,"0","2","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"30594","121","1","2",1,0,0,1,"43",3,"1","6","1","28496.4",7.65,68.43,30.44,0.5
"Lima",2015,"30594","122","1","3",1,0,0,1,"22",3,"0","6","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"26430","47","1","1",0,0,0,0,"58",5,"0","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"26430","64","1","1",0,1,0,0,"83",5,"0","5","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"26430","72","1","3",0,0,0,0,"23",4,"0","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"26430","85","1","1",0,0,1,0,"45",5,"1","6","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"26430","107","1","1",0,0,0,0,"44",5,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"26430","115","1","1",0,0,0,0,"56",5,"0","2","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"26778","2","1","1",0,0,0,0,"31",5,"1","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"26778","33","1","1",0,0,0,0,"45",3,"1","5","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"24905","58","1","3",1,0,0,0,"32",3,"0","6","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"24905","74","1","1",0,0,0,0,"61",3,"1","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"24905","104","1","2",1,0,0,0,"58",4,"0","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"24905","120","1","3",1,0,0,0,"23",3,"1","6","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"24905","151","1","1",0,0,0,0,"40",3,"1","5","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"24905","165","1","1",0,0,0,0,"51",5,"1","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"25219","8","1","5",0,0,0,0,"20",3,"0","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"25219","26","1","5",1,0,0,0,"28",5,"1","6","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"25219","54","1","1",1,1,0,0,"83",4,"0","3","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"25219","124","1","5",1,0,0,1,"62",2,"0","2","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"25219","145","1","1",1,0,0,1,"85",0,"0","5","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"25219","178","1","1",0,0,0,0,"37",3,"1","1","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"25219","188","1","1",1,0,0,0,"52",3,"0","5","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"25219","194","1","1",0,1,0,1,"49",4,"1","5","1","28496.4",7.65,68.43,30.44,0.5
"Lima",2015,"25338","26","1","3",0,0,0,0,"25",5,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"25338","35","1","1",0,1,0,1,"31",4,"1","2","1","28496.4",7.65,68.43,30.44,0.5
"Lima",2015,"25338","49","1","2",1,0,0,0,"56",5,"1","5","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"25338","61","1","2",0,0,0,0,"60",5,"1","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"25338","78","1","2",0,0,0,0,"52",4,"1","1","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"25338","91","1","4",0,0,0,0,"22",3,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"25338","106","1","1",0,0,0,0,"55",5,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"25338","148","1","1",0,0,0,0,"79",5,"0","3","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"26045","33","1","1",0,1,0,0,"67",5,"0","5","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"26045","58","1","1",1,0,1,1,"69",2,"0","3","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"26045","82","1","1",1,0,0,0,"65",2,"0","3","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"26045","128","1","3",0,0,0,0,"31",5,"1","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"26045","150","1","2",1,0,0,0,"27",4,"0","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"26045","182","1","2",1,0,0,0,"45",4,"0","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"26045","184","1","1",1,0,1,1,"70",3,"0","3","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"26045","191","1","2",1,0,0,1,"52",3,"1","2","2","25294.14",7.65,68.43,30.44,0.5
"Lima",2015,"26430","11","1","1",0,0,0,0,"54",5,"1","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"26430","35","1","1",0,0,0,0,"40",5,"1","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"28617","63","1","1",0,0,0,0,"57",5,"1","6","2","28907.58",7.65,68.43,30.44,0
"Lima",2015,"28617","81","1","2",0,0,0,0,"24",4,"0","1","2","28907.58",7.65,68.43,30.44,0
"Lima",2015,"28617","91","1","4",0,0,0,0,"24",5,"0","6","1","32567.31",7.65,68.43,30.44,0
"Lima",2015,"28617","97","1","2",0,0,0,0,"25",3,"0","2","2","28907.58",7.65,68.43,30.44,0
"Lima",2015,"28617","144","1","11",1,0,0,0,"26",4,"1","1","1","32567.31",7.65,68.43,30.44,0.25
"Lima",2015,"29055","5","1","3",0,0,0,0,"49",3,"1","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"29055","5","2","1",1,0,0,0,"53",3,"1","5","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"29055","17","1","2",1,0,0,0,"23",3,"1","1","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"26778","51","1","1",1,1,1,0,"63",2,"0","5","2","25294.14",7.65,68.43,30.44,0.75
"Lima",2015,"26778","79","1","1",0,1,0,1,"29",3,"1","6","1","28496.4",7.65,68.43,30.44,0.5
"Lima",2015,"26778","87","1","2",0,0,0,0,"18",3,"0","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"26778","94","1","2",1,0,0,0,"24",3,"1","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"26778","127","1","1",0,0,0,0,"57",4,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"26778","139","1","1",0,0,0,0,"62",5,"1","6","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"27007","12","1","2",0,0,0,0,"81",5,"0","1","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"27007","34","1","2",0,0,0,0,"52",4,"1","5","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"27007","53","1","1",1,0,0,0,"47",3,"1","5","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"27007","61","1","4",0,0,0,0,"19",5,"0","6","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"27007","66","1","2",1,0,0,0,"63",5,"0","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"27007","86","1","1",0,0,0,0,"49",5,"1","4","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"27007","100","1","1",0,0,0,1,"50",5,"1","5","1","28496.4",7.65,68.43,30.44,0.25
"Lima",2015,"27007","109","1","1",0,0,0,0,"63",4,"0","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"27409","2","1","2",0,0,0,0,"40",3,"0","2","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"27409","31","1","1",0,0,0,0,"37",6,"1","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"27409","46","1","2",0,0,0,0,"48",4,"1","2","2","25294.14",7.65,68.43,30.44,0
"Lima",2015,"27409","77","1","1",0,0,0,0,"57",5,"1","3","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"27409","91","1","1",0,0,0,0,"42",5,"1","2","1","28496.4",7.65,68.43,30.44,0
"Lima",2015,"27409","122","1","2",1,0,0,0,"36",5,"1","2","2","25294.14",7.65,68.43,30.44,0.25
"Lima",2015,"27409","125","1","2",1,0,0,0,"51",5,"0","2","2","25294.14",7.65,68.43,30.44,0.25
